Date,Store,Dept,Weekly_Sales
2013-05-03,11,92,79676.52239999994
2013-05-03,11,93,33736.53279999997
2013-05-03,11,94,40651.595200000025
2013-05-03,11,95,76392.31960000006
2013-05-03,11,96,21948.484199999984
2013-05-03,11,97,16913.289100000005
2013-05-03,11,98,9793.803299999994
2013-05-03,11,99,95.65690000000004
2013-05-10,11,1,15591.352000000006
2013-05-10,11,2,58838.440099999985
2013-05-10,11,3,13668.753599999998
2013-05-10,11,4,31078.07620000002
2013-05-10,11,5,34796.9899
2013-05-10,11,6,4851.119000000001
2013-05-10,11,7,33454.478699999985
2013-05-10,11,8,35814.95129999999
2013-05-10,11,9,21851.88209999999
2013-05-10,11,10,24245.631900000004
2013-05-10,11,11,19829.133900000008
2013-05-10,11,12,4341.761799999997
2013-05-10,11,13,44015.03600000001
2013-05-10,11,14,25744.05470000001
2013-05-10,11,16,26091.562099999996
2013-05-10,11,17,13710.237200000001
2013-05-10,11,18,3.749100000000002
2013-05-10,11,19,1925.341800000001
2013-05-10,11,20,10912.329099999997
2013-05-10,11,21,7473.3912
2013-05-10,11,22,14493.593500000006
2013-05-10,11,23,37355.09179999998
2013-05-10,11,24,8928.713700000004
2013-05-10,11,25,13556.38289999999
2013-05-10,11,26,11870.2471
2013-05-10,11,27,2212.861199999999
2013-05-10,11,28,1010.5435000000002
2013-05-10,11,29,8893.062900000004
2013-05-10,11,30,7035.606400000001
2013-05-10,11,31,2068.9471000000003
2013-05-10,11,32,12334.562600000003
2013-05-10,11,33,7737.208400000003
2013-05-10,11,34,26626.54810000001
2013-05-10,11,35,5487.448499999999
2013-05-10,11,36,4638.278300000001
2013-05-10,11,37,4211.388000000001
2013-05-10,11,38,75613.2856
2013-05-10,11,40,55894.010200000004
2013-05-10,11,41,752.7057999999998
2013-05-10,11,42,6804.338199999996
2013-05-10,11,44,6050.504800000003
2013-05-10,11,46,30135.65849999999
2013-05-10,11,49,8592.505100000002
2013-05-10,11,52,3318.556299999998
2013-05-10,11,54,76.32520000000007
2013-05-10,11,55,9538.149499999992
2013-05-10,11,56,12187.646899999992
2013-05-10,11,58,2672.09
2013-05-10,11,59,387.75989999999996
2013-05-10,11,60,258.9239999999999
2013-05-10,11,67,24563.41299999999
2013-05-10,11,71,10306.749999999998
2013-05-10,11,72,65253.702600000004
2013-05-10,11,74,22480.6081
2013-05-10,11,79,33591.28090000001
2013-05-10,11,80,14796.211400000002
2013-05-10,11,81,13261.164099999996
2013-05-10,11,82,23825.693099999986
2013-05-10,11,83,3601.260199999999
2013-05-10,11,85,1692.2964000000015
2013-05-10,11,87,17160.065699999996
2013-05-10,11,90,51412.989000000016
2013-05-10,11,91,45095.57489999998
2013-05-10,11,92,84394.62569999999
2013-05-10,11,93,36986.32
2013-05-10,11,94,40577.91930000001
2013-05-10,11,95,79273.2365
2013-05-10,11,96,21901.329399999995
2013-05-10,11,97,17866.42359999999
2013-05-10,11,98,9641.864899999999
2013-05-10,11,99,94.69359999999999
2013-05-17,11,1,15069.176000000001
2013-05-17,11,2,57834.57960000001
2013-05-17,11,3,11968.229600000004
2013-05-17,11,4,28854.573100000016
2013-05-17,11,5,31688.89309999999
2013-05-17,11,6,4925.964799999998
2013-05-17,11,7,32098.858099999998
2013-05-17,11,8,35949.994300000035
2013-05-17,11,9,22862.47239999999
2013-05-17,11,10,23992.327100000006
2013-05-17,11,11,20143.8515
2013-05-17,11,12,4354.712699999999
2013-05-17,11,13,42566.56870000001
2013-05-17,11,14,23531.710099999997
2013-05-17,11,16,23824.72649999999
2013-05-17,11,17,12659.161399999994
2013-05-17,11,18,2.629200000000001
2013-05-17,11,19,1915.9863
2013-05-17,11,20,10658.581799999996
2013-05-17,11,21,7540.368899999996
2013-05-17,11,22,14092.578800000003
2013-05-17,11,23,36840.31509999999
2013-05-17,11,24,7139.211700000003
2013-05-17,11,25,13630.917699999998
2013-05-17,11,26,10757.971300000003
2013-05-17,11,27,1712.8618000000006
2013-05-17,11,28,824.6432999999997
2013-05-17,11,29,8385.826100000002
2013-05-17,11,30,7292.793
2013-05-17,11,31,1992.1510000000003
2013-05-17,11,32,11813.2668
2013-05-17,11,33,7208.772700000005
2013-05-17,11,34,26650.816000000003
2013-05-17,11,35,5542.291000000002
2013-05-17,11,36,5136.4177
2013-05-17,11,37,4145.2766
2013-05-17,11,38,64164.866500000004
2013-05-17,11,40,53721.612299999986
2013-05-17,11,41,725.1169999999998
2013-05-17,11,42,6739.048699999997
2013-05-17,11,44,5648.779
2013-05-17,11,46,28890.9567
2013-05-17,11,49,7937.220100000002
2013-05-17,11,52,3141.358000000001
2013-05-17,11,54,67.74520000000008
2013-05-17,11,55,9115.376199999997
2013-05-17,11,56,5481.9915
2013-05-17,11,58,2527.18
2013-05-17,11,59,351.61879999999985
2013-05-17,11,60,199.13799999999995
2013-05-17,11,67,18094.133200000004
2013-05-17,11,71,9987.057100000002
2013-05-17,11,72,62566.96230000002
2013-05-17,11,74,22358.260699999995
2013-05-17,11,79,30866.282199999998
2013-05-17,11,80,14647.045799999994
2013-05-17,11,81,13356.010699999992
2013-05-17,11,82,23745.536899999996
2013-05-17,11,83,3451.836699999998
2013-05-17,11,85,1682.4590000000012
2013-05-17,11,87,16166.828400000006
2013-05-17,11,90,50859.76260000002
2013-05-17,11,91,45378.50059999998
2013-05-17,11,92,84098.11319999998
2013-05-17,11,93,35623.8131
2013-05-17,11,94,41075.06620000003
2013-05-17,11,95,80234.35999999996
2013-05-17,11,96,22158.3452
2013-05-17,11,97,17436.294300000005
2013-05-17,11,98,9528.2411
2013-05-17,11,99,112.67570000000002
2013-05-24,11,1,14683.2853
2013-05-24,11,2,56784.26359999998
2013-05-24,11,3,11818.991600000001
2013-05-24,11,4,28698.487800000003
2013-05-24,11,5,34021.221100000024
2013-05-24,11,6,4659.0581
2013-05-24,11,7,34262.0773
2013-05-24,11,8,35510.867000000006
2013-05-24,11,9,23427.626800000005
2013-05-24,11,10,23519.930099999983
2013-05-24,11,11,20308.145599999996
2013-05-24,11,12,4313.855699999999
2013-05-24,11,13,42234.2492
2013-05-24,11,14,23162.890399999997
2013-05-24,11,16,25988.89969999998
2013-05-24,11,17,13077.976099999996
2013-05-24,11,19,1855.4462000000005
2013-05-24,11,20,10490.999599999997
2013-05-24,11,21,7243.5293999999985
2013-05-24,11,22,14027.523200000001
2013-05-24,11,23,37361.05589999999
2013-05-24,11,24,7227.339400000005
2013-05-24,11,25,13959.269099999994
2013-05-24,11,26,9906.417000000001
2013-05-24,11,27,1647.0644999999997
2013-05-24,11,28,713.4246
2013-05-24,11,29,8337.241400000003
2013-05-24,11,30,7077.637099999998
2013-05-24,11,31,1909.726
2013-05-24,11,32,10270.843499999999
2013-05-24,11,33,7401.003600000001
2013-05-24,11,34,27105.125600000014
2013-05-24,11,35,5722.43
2013-05-24,11,36,6605.740700000003
2013-05-24,11,37,4171.229399999998
2013-05-24,11,38,65911.17599999993
2013-05-24,11,40,53517.173400000014
2013-05-24,11,41,661.2682
2013-05-24,11,42,6760.4672999999975
2013-05-24,11,44,5676.109199999999
2013-05-24,11,46,29125.174199999987
2013-05-24,11,49,7920.8971999999985
2013-05-24,11,52,3129.7929999999997
2013-05-24,11,54,66.81680000000007
2013-05-24,11,55,9120.4351
2013-05-24,11,56,3241.9944000000014
2013-05-24,11,58,2433.43
2013-05-24,11,59,326.18549999999976
2013-05-24,11,60,205.83599999999998
2013-05-24,11,67,11491.161499999997
2013-05-24,11,71,10101.495899999996
2013-05-24,11,72,61888.533800000005
2013-05-24,11,74,21645.4561
2013-05-24,11,79,29573.248599999995
2013-05-24,11,80,14308.156099999997
2013-05-24,11,81,12795.324699999997
2013-05-24,11,82,23276.196700000004
2013-05-24,11,83,2798.2606000000005
2013-05-24,11,85,1675.1451000000006
2013-05-24,11,87,15199.395499999991
2013-05-24,11,90,48429.56939999998
2013-05-24,11,91,39481.56180000004
2013-05-24,11,92,75398.56449999998
2013-05-24,11,93,32603.936399999984
2013-05-24,11,94,39719.4367
2013-05-24,11,95,80385.0205
2013-05-24,11,96,22099.905200000005
2013-05-24,11,97,19303.9945
2013-05-24,11,98,9452.762499999999
2013-05-24,11,99,175.61309999999997
2013-05-31,11,1,13717.541300000004
2013-05-31,11,2,56085.552499999954
2013-05-31,11,3,11804.927799999994
2013-05-31,11,4,27931.392399999997
2013-05-31,11,5,32777.57430000001
2013-05-31,11,6,3899.6573999999982
2013-05-31,11,7,33072.35490000001
2013-05-31,11,8,33030.97399999999
2013-05-31,11,9,20938.78020000001
2013-05-31,11,10,22887.2888
2013-05-31,11,11,18430.324
2013-05-31,11,12,4538.235599999999
2013-05-31,11,13,39380.09629999998
2013-05-31,11,14,21221.173899999998
2013-05-31,11,16,26151.584899999987
2013-05-31,11,17,12051.142599999996
2013-05-31,11,18,675.8821999999996
2013-05-31,11,19,1990.8641999999998
2013-05-31,11,20,9293.233699999999
2013-05-31,11,21,7061.170099999999
2013-05-31,11,22,13001.740999999998
2013-05-31,11,23,35111.863399999966
2013-05-31,11,24,7548.357500000004
2013-05-31,11,25,12778.783899999999
2013-05-31,11,26,10230.0803
2013-05-31,11,27,1579.3824999999997
2013-05-31,11,28,773.8121000000003
2013-05-31,11,29,8411.249399999999
2013-05-31,11,30,7064.922399999993
2013-05-31,11,31,1931.8546999999996
2013-05-31,11,32,9275.8432
2013-05-31,11,33,7711.2858000000015
2013-05-31,11,34,27603.25940000001
2013-05-31,11,35,5848.553099999999
2013-05-31,11,36,6855.695600000004
2013-05-31,11,37,3958.0408
2013-05-31,11,38,70100.52199999998
2013-05-31,11,40,52012.683
2013-05-31,11,41,1075.8350000000003
2013-05-31,11,42,5950.624000000002
2013-05-31,11,44,5479.193299999998
2013-05-31,11,46,27614.616999999984
2013-05-31,11,49,8534.926800000003
2013-05-31,11,52,3031.1350000000007
2013-05-31,11,54,57.54020000000005
2013-05-31,11,55,9454.810700000004
2013-05-31,11,56,3887.9607999999985
2013-05-31,11,58,1981.41
2013-05-31,11,59,325.1839999999998
2013-05-31,11,60,203.27200000000002
2013-05-31,11,67,10981.271399999996
2013-05-31,11,71,8949.294399999993
2013-05-31,11,72,62032.97160000005
2013-05-31,11,74,20242.84579999999
2013-05-31,11,79,28885.112200000003
2013-05-31,11,80,11966.0411
2013-05-31,11,81,11544.928399999997
2013-05-31,11,82,21232.283799999997
2013-05-31,11,83,2821.8019
2013-05-31,11,85,1702.3516999999995
2013-05-31,11,87,15315.745699999996
2013-05-31,11,90,46642.6715
2013-05-31,11,91,37487.55760000001
2013-05-31,11,92,74075.27039999995
2013-05-31,11,93,30269.86979999999
2013-05-31,11,94,37483.1825
2013-05-31,11,95,70899.10939999994
2013-05-31,11,96,22306.266299999996
2013-05-31,11,97,15731.623999999993
2013-05-31,11,98,10658.2442
2013-05-31,11,99,1712.3661
2013-06-07,11,1,15433.885599999998
2013-06-07,11,2,61010.747
2013-06-07,11,3,12402.517300000009
2013-06-07,11,4,31160.41959999998
2013-06-07,11,5,36360.2238
2013-06-07,11,6,4742.884999999999
2013-06-07,11,7,37299.301699999975
2013-06-07,11,8,37055.02349999999
2013-06-07,11,9,22481.318899999987
2013-06-07,11,10,23919.591299999993
2013-06-07,11,11,21751.880699999994
2013-06-07,11,12,4742.759699999999
2013-06-07,11,13,44859.0717
2013-06-07,11,14,24783.261900000005
2013-06-07,11,16,28478.016800000012
2013-06-07,11,17,13077.392600000003
2013-06-07,11,18,5.581600000000008
2013-06-07,11,19,2028.5557999999992
2013-06-07,11,20,11507.333699999992
2013-06-07,11,21,7372.926499999994
2013-06-07,11,22,15093.479100000004
2013-06-07,11,23,39860.3528
2013-06-07,11,24,7590.217400000003
2013-06-07,11,25,13769.881699999996
2013-06-07,11,26,10304.149399999995
2013-06-07,11,27,1744.4398
2013-06-07,11,28,672.4169999999998
2013-06-07,11,29,8888.19490000001
2013-06-07,11,30,7049.626399999997
2013-06-07,11,31,2017.352
2013-06-07,11,32,10899.9805
2013-06-07,11,33,7812.105599999996
2013-06-07,11,34,27489.489200000004
2013-06-07,11,35,6042.589999999997
2013-06-07,11,36,7714.523500000001
2013-06-07,11,37,4233.727099999996
2013-06-07,11,38,74761.89309999997
2013-06-07,11,40,54798.70429999999
2013-06-07,11,41,759.9391000000002
2013-06-07,11,42,7040.8188999999975
2013-06-07,11,44,6013.340300000002
2013-06-07,11,46,31171.781999999985
2013-06-07,11,49,8302.0801
2013-06-07,11,52,2992.4221000000002
2013-06-07,11,54,62.46560000000006
2013-06-07,11,55,8763.471799999996
2013-06-07,11,56,4334.191000000001
2013-06-07,11,58,2804.27
2013-06-07,11,59,350.46209999999985
2013-06-07,11,60,295.45599999999996
2013-06-07,11,67,12320.880800000012
2013-06-07,11,71,10775.061599999999
2013-06-07,11,72,62493.440299999966
2013-06-07,11,74,23100.898400000016
2013-06-07,11,79,37604.04109999996
2013-06-07,11,80,14857.773900000006
2013-06-07,11,81,13177.943900000002
2013-06-07,11,82,24132.680099999987
2013-06-07,11,83,3522.192499999999
2013-06-07,11,85,1756.8841000000007
2013-06-07,11,87,18055.043199999993
2013-06-07,11,90,51886.45410000002
2013-06-07,11,91,44692.547399999996
2013-06-07,11,92,82728.49749999992
2013-06-07,11,93,38156.17589999997
2013-06-07,11,94,41319.046300000016
2013-06-07,11,95,86575.20869999989
2013-06-07,11,96,22766.84720000001
2013-06-07,11,97,20315.54959999999
2013-06-07,11,98,9366.022099999996
2013-06-07,11,99,230.32339999999996
2013-06-14,11,1,14860.958899999996
2013-06-14,11,2,56853.4687
2013-06-14,11,3,11904.904600000007
2013-06-14,11,4,30112.72319999998
2013-06-14,11,5,38046.887099999985
2013-06-14,11,6,4485.1988
2013-06-14,11,7,35617.49360000001
2013-06-14,11,8,35879.927400000015
2013-06-14,11,9,22227.465299999996
2013-06-14,11,10,24329.533599999984
2013-06-14,11,11,22037.0617
2013-06-14,11,12,4467.195599999999
2013-06-14,11,13,41810.83200000001
2013-06-14,11,14,24136.65400000001
2013-06-14,11,16,25963.284499999987
2013-06-14,11,17,12695.2195
2013-06-14,11,19,1903.8838000000005
2013-06-14,11,20,11026.978499999992
2013-06-14,11,21,7128.950799999997
2013-06-14,11,22,14187.196399999997
2013-06-14,11,23,39627.844300000004
2013-06-14,11,24,7541.040400000002
2013-06-14,11,25,14457.26720000001
2013-06-14,11,26,10385.9562
2013-06-14,11,27,1727.726699999999
2013-06-14,11,28,655.9373000000003
2013-06-14,11,29,8175.708500000003
2013-06-14,11,30,7163.819599999996
2013-06-14,11,31,2124.0372
2013-06-14,11,32,10719.8327
2013-06-14,11,33,7421.450899999999
2013-06-14,11,34,27334.14430000003
2013-06-14,11,35,5919.6322999999975
2013-06-14,11,36,7121.001300000001
2013-06-14,11,37,4338.332399999997
2013-06-14,11,38,66010.538
2013-06-14,11,40,53424.61459999999
2013-06-14,11,41,669.6728000000003
2013-06-14,11,42,6880.611999999997
2013-06-14,11,44,5652.7875
2013-06-14,11,46,31164.91689999997
2013-06-14,11,49,7841.2806999999975
2013-06-14,11,52,3125.745700000001
2013-06-14,11,55,8760.472800000001
2013-06-14,11,56,3815.583800000001
2013-06-14,11,58,2994.99
2013-06-14,11,59,319.10859999999974
2013-06-14,11,60,272.60799999999995
2013-06-14,11,67,14634.0
2013-06-14,11,71,9909.527899999994
2013-06-14,11,72,61518.50899999999
2013-06-14,11,74,22010.023999999998
2013-06-14,11,79,31209.45780000001
2013-06-14,11,80,15060.423
2013-06-14,11,81,13230.689900000005
2013-06-14,11,82,24182.943999999967
2013-06-14,11,83,3366.043999999999
2013-06-14,11,85,1816.934300000001
2013-06-14,11,87,16818.182099999998
2013-06-14,11,90,52211.94570000002
2013-06-14,11,91,45310.575299999975
2013-06-14,11,92,84210.64379999993
2013-06-14,11,93,37288.57459999998
2013-06-14,11,94,41447.486399999994
2013-06-14,11,95,80977.65059999996
2013-06-14,11,96,22466.605999999996
2013-06-14,11,97,18147.93639999999
2013-06-14,11,98,9747.404900000001
2013-06-14,11,99,204.16809999999998
2013-06-21,11,1,14579.818000000007
2013-06-21,11,2,57541.65860000001
2013-06-21,11,3,11993.403500000004
2013-06-21,11,4,30001.97239999998
2013-06-21,11,5,34876.36990000001
2013-06-21,11,6,4849.476899999998
2013-06-21,11,7,33595.9406
2013-06-21,11,8,35395.95450000001
2013-06-21,11,9,23119.05
2013-06-21,11,10,26011.40959999997
2013-06-21,11,11,19773.55449999999
2013-06-21,11,12,4420.560799999999
2013-06-21,11,13,42508.1962
2013-06-21,11,14,24334.51230000001
2013-06-21,11,16,26201.690199999983
2013-06-21,11,17,13144.388399999996
2013-06-21,11,18,2.5769999999999995
2013-06-21,11,19,1876.3462000000006
2013-06-21,11,20,10852.500599999994
2013-06-21,11,21,7322.834900000001
2013-06-21,11,22,15067.988099999993
2013-06-21,11,23,39292.7393
2013-06-21,11,24,7502.075600000004
2013-06-21,11,25,13880.7878
2013-06-21,11,26,9428.517800000007
2013-06-21,11,27,1741.8722999999989
2013-06-21,11,28,648.5378999999997
2013-06-21,11,29,8475.844300000004
2013-06-21,11,30,6812.034499999997
2013-06-21,11,31,2096.1041999999998
2013-06-21,11,32,10936.808700000001
2013-06-21,11,33,7611.351999999996
2013-06-21,11,34,26973.414600000007
2013-06-21,11,35,5770.404900000001
2013-06-21,11,36,7348.614600000001
2013-06-21,11,37,4361.111999999997
2013-06-21,11,38,64525.96419999997
2013-06-21,11,40,53520.95560000001
2013-06-21,11,41,628.9916999999999
2013-06-21,11,42,7010.124999999996
2013-06-21,11,44,6000.8258
2013-06-21,11,46,30726.600399999978
2013-06-21,11,49,7883.830799999999
2013-06-21,11,52,2881.5193
2013-06-21,11,54,63.19460000000007
2013-06-21,11,55,9011.738500000001
2013-06-21,11,56,2667.4133000000024
2013-06-21,11,58,3031.2494
2013-06-21,11,59,333.6738999999998
2013-06-21,11,60,233.02199999999996
2013-06-21,11,67,12703.035399999993
2013-06-21,11,71,10744.175699999996
2013-06-21,11,72,63387.2512
2013-06-21,11,74,22873.497300000025
2013-06-21,11,79,30895.98030000001
2013-06-21,11,80,14605.973300000007
2013-06-21,11,81,13516.5348
2013-06-21,11,82,24822.116399999984
2013-06-21,11,83,3074.8959999999993
2013-06-21,11,85,1731.2812999999994
2013-06-21,11,87,17484.736399999998
2013-06-21,11,90,49908.44570000001
2013-06-21,11,91,43765.22730000001
2013-06-21,11,92,81165.73539999995
2013-06-21,11,93,34647.901000000005
2013-06-21,11,94,41372.71220000001
2013-06-21,11,95,85721.72899999993
2013-06-21,11,96,22675.18010000001
2013-06-21,11,97,18878.28750000001
2013-06-21,11,98,9642.779199999997
2013-06-21,11,99,434.8068
2013-06-28,11,1,14574.219500000001
2013-06-28,11,2,56230.584999999985
2013-06-28,11,3,11740.402300000007
2013-06-28,11,4,29163.01029999998
2013-06-28,11,5,31458.331300000023
2013-06-28,11,6,4503.280699999998
2013-06-28,11,7,32867.82390000002
2013-06-28,11,8,35566.71160000002
2013-06-28,11,9,21890.9856
2013-06-28,11,10,25548.271499999995
2013-06-28,11,11,21540.266899999995
2013-06-28,11,12,4530.297899999999
2013-06-28,11,13,40281.5553
2013-06-28,11,14,22913.888300000002
2013-06-28,11,16,25058.752799999973
2013-06-28,11,17,12855.216299999996
2013-06-28,11,18,4.2792
2013-06-28,11,19,1977.6017000000013
2013-06-28,11,20,9974.811999999996
2013-06-28,11,21,7031.9508
2013-06-28,11,22,14101.2871
2013-06-28,11,23,36774.2591
2013-06-28,11,24,7432.071600000003
2013-06-28,11,25,14153.813400000006
2013-06-28,11,26,9342.998100000008
2013-06-28,11,27,1643.8292000000001
2013-06-28,11,28,540.3166000000002
2013-06-28,11,29,8253.6072
2013-06-28,11,30,6959.485500000001
2013-06-28,11,31,2192.5432
2013-06-28,11,32,10652.593100000004
2013-06-28,11,33,8180.898899999995
2013-06-28,11,34,26856.18210000002
2013-06-28,11,35,5669.042599999999
2013-06-28,11,36,6846.727000000001
2013-06-28,11,37,4326.549900000001
2013-06-28,11,38,65480.32559999997
2013-06-28,11,40,53367.39329999999
